date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier
2024-05-27,129342143.0,129342143.0,87.6,90102327.0,30067236.0,545960.0,0.0,0.0,7208186.0,0.0,1418434.0,148,0,5,2024,0,0,1,0,CLEAN,1.060027
2024-05-28,121918015.0,121918015.0,88.3,90108145.0,30071560.0,597627.0,0.0,0.0,0.0,0.0,1140684.0,149,1,5,2024,0,0,0,0,CLEAN,1.060096
2024-05-29,122813376.0,122813376.0,88.8,90113963.0,30062541.0,637070.0,0.0,0.0,0.0,0.0,1999803.0,150,2,5,2024,0,0,0,0,CLEAN,1.060164
2024-05-30,120630958.0,120630958.0,90.1,90119781.0,30040340.0,727775.0,0.0,0.0,0.0,0.0,-256938.0,151,3,5,2024,0,0,0,0,CLEAN,1.060233
2024-05-31,118306427.0,118306427.0,93.2,90125599.0,30005129.0,953498.0,0.0,0.0,0.0,0.0,-2777799.0,152,4,5,2024,0,0,0,0,CLEAN,1.060301
2024-06-01,123798570.0,123798570.0,85.0,90131417.0,29957087.0,359773.0,0.0,0.0,0.0,3605257.0,-254963.0,153,5,6,2024,0,0,0,1,CLEAN,1.06037
2024-06-02,125096165.0,125096165.0,85.0,90137235.0,29896402.0,359525.0,0.0,0.0,0.0,3605489.0,1097514.0,154,6,6,2024,0,0,0,1,CLEAN,1.060438
2024-06-03,119054374.0,119054374.0,85.5,90143053.0,29823270.0,399363.0,0.0,0.0,0.0,0.0,-1311312.0,155,0,6,2024,0,0,0,0,CLEAN,1.060507
2024-06-04,,120463363.0,91.3,90148871.0,29737895.0,815085.0,0.0,0.0,0.0,0.0,-238488.0,156,1,6,2024,0,0,0,0,MISSING,1.060575
2024-06-05,,118873904.0,95.4,90154689.0,29640490.0,14220.0,0.0,0.0,0.0,0.0,-935494.0,157,2,6,2024,0,0,0,0,MISSING,1.060643
2024-06-06,,122363831.0,88.9,90160507.0,29531274.0,640695.0,0.0,0.0,0.0,0.0,2031356.0,158,3,6,2024,0,0,0,0,MISSING,1.060712
2024-06-07,,120650124.0,80.8,90166324.0,29410472.0,59690.0,0.0,0.0,0.0,0.0,1013637.0,159,4,6,2024,0,0,0,0,MISSING,1.06078
2024-06-08,,124244556.0,84.2,90172142.0,29278319.0,305946.0,0.0,0.0,0.0,3606886.0,881262.0,160,5,6,2024,0,0,0,1,MISSING,1.060849
2024-06-09,,124334060.0,87.9,90177960.0,29135054.0,573106.0,0.0,0.0,0.0,3607118.0,840821.0,161,6,6,2024,0,0,0,1,MISSING,1.060917
2024-06-10,,119782433.0,89.3,90183778.0,28980924.0,668120.0,0.0,0.0,0.0,0.0,-50389.0,162,0,6,2024,0,0,0,0,MISSING,1.060986
2024-06-11,119999529.0,119999529.0,90.1,90189596.0,28816180.0,726491.0,0.0,0.0,0.0,0.0,267263.0,163,1,6,2024,0,0,0,0,CLEAN,1.061054
2024-06-12,,118103473.0,92.1,90195414.0,28641079.0,870453.0,0.0,0.0,0.0,0.0,-1603473.0,164,2,6,2024,0,0,0,0,MISSING,1.061123
2024-06-13,,116482784.0,90.9,90201232.0,28455886.0,783963.0,0.0,0.0,0.0,0.0,-2958296.0,165,3,6,2024,0,0,0,0,MISSING,1.061191
2024-06-14,,118859379.0,96.5,90207050.0,28260867.0,188386.0,0.0,0.0,0.0,0.0,203076.0,166,4,6,2024,0,0,0,0,MISSING,1.061259
2024-06-15,123023074.0,123023074.0,89.8,90212868.0,28056295.0,706975.0,0.0,0.0,0.0,3608515.0,438421.0,167,5,6,2024,0,0,0,1,CLEAN,1.061328
2024-06-16,123973054.0,123973054.0,89.2,90218686.0,27842446.0,666701.0,0.0,0.0,0.0,3608747.0,1636474.0,168,6,6,2024,0,0,0,1,CLEAN,1.061396
2024-06-17,458127916.0,121037758.0,94.8,90224504.0,27619601.0,1067059.0,0.0,0.0,0.0,0.0,2126595.0,169,0,6,2024,0,0,0,0,UNIT_ERROR,1.061465
2024-06-18,120241473.0,120241473.0,86.9,90230322.0,27388044.0,498185.0,0.0,0.0,0.0,0.0,2124922.0,170,1,6,2024,0,0,0,0,CLEAN,1.061533
2024-06-19,117099874.0,117099874.0,94.8,90236140.0,27148063.0,1066538.0,0.0,0.0,0.0,0.0,-1350867.0,171,2,6,2024,0,0,0,0,CLEAN,1.061602
2024-06-20,117660787.0,117660787.0,93.8,90241958.0,26899948.0,995718.0,0.0,0.0,0.0,0.0,-476836.0,172,3,6,2024,0,0,0,0,CLEAN,1.06167
2024-06-21,118477289.0,118477289.0,93.0,90247775.0,26643992.0,935286.0,0.0,0.0,0.0,0.0,650237.0,173,4,6,2024,0,0,0,0,CLEAN,1.061739
2024-06-22,125339773.0,125339773.0,100.1,90253593.0,26380489.0,1667845.0,0.0,0.0,0.0,3610144.0,3427702.0,174,5,6,2024,0,0,0,1,CLEAN,1.061807
2024-06-23,122804162.0,122804162.0,91.4,90259411.0,26109737.0,820744.0,0.0,0.0,0.0,3610376.0,2003893.0,175,6,6,2024,0,0,0,1,CLEAN,1.061875
2024-06-24,120802103.0,120802103.0,102.2,90265229.0,25832034.0,3189200.0,0.0,0.0,0.0,0.0,1515640.0,176,0,6,2024,0,0,0,0,CLEAN,1.061944
2024-06-25,116250395.0,116250395.0,93.2,90271047.0,25547680.0,956759.0,0.0,0.0,0.0,0.0,-525090.0,177,1,6,2024,0,0,0,0,CLEAN,1.062012
2024-06-26,115001122.0,115001122.0,89.2,90276865.0,25256975.0,663270.0,0.0,0.0,0.0,0.0,-1195987.0,178,2,6,2024,0,0,0,0,CLEAN,1.062081
2024-06-27,117373704.0,117373704.0,94.7,90282683.0,24960220.0,1062430.0,0.0,0.0,0.0,0.0,1068371.0,179,3,6,2024,0,0,0,0,CLEAN,1.062149
2024-06-28,114196643.0,114196643.0,90.3,90288501.0,24657716.0,741082.0,0.0,0.0,0.0,0.0,-1490656.0,180,4,6,2024,0,0,0,0,CLEAN,1.062218
2024-06-29,118777307.0,118777307.0,91.7,90294319.0,24349764.0,844393.0,0.0,0.0,0.0,3611773.0,-322942.0,181,5,6,2024,0,0,0,1,CLEAN,1.062286
2024-06-30,117961613.0,117961613.0,96.4,90300137.0,24036664.0,168274.0,0.0,0.0,0.0,3612005.0,-155467.0,182,6,6,2024,0,0,0,1,CLEAN,1.062355
2024-07-01,116547510.0,116547510.0,97.2,90305955.0,23718715.0,365099.0,0.0,0.0,0.0,0.0,2157742.0,183,0,7,2024,0,0,0,0,CLEAN,1.062423
2024-07-02,114136738.0,114136738.0,92.6,90311773.0,23396216.0,909250.0,0.0,0.0,0.0,0.0,-480500.0,184,1,7,2024,0,0,0,0,CLEAN,1.062491
2024-07-03,111249360.0,111249360.0,99.1,90317591.0,23069463.0,1166914.0,0.0,0.0,0.0,0.0,-3304607.0,185,2,7,2024,0,0,0,0,CLEAN,1.06256
2024-07-04,127090199.0,127090199.0,99.9,90323409.0,22738750.0,1602549.0,0.0,0.0,11742043.0,0.0,683447.0,186,3,7,2024,0,0,1,0,CLEAN,1.062628
2024-07-05,114178138.0,114178138.0,101.2,90329227.0,22404371.0,2391672.0,0.0,0.0,0.0,0.0,-947132.0,187,4,7,2024,0,0,0,0,CLEAN,1.062697
2024-07-06,116598055.0,116598055.0,97.7,90335044.0,22066615.0,525227.0,0.0,0.0,0.0,3613402.0,57766.0,188,5,7,2024,0,0,0,1,CLEAN,1.062765
2024-07-07,117908935.0,117908935.0,101.1,90340862.0,21725770.0,2346163.0,0.0,0.0,0.0,3613634.0,-117495.0,189,6,7,2024,0,0,0,1,CLEAN,1.062834
2024-07-08,117374246.0,117374246.0,88.2,90346680.0,21382118.0,595570.0,5420801.0,0.0,0.0,0.0,-370924.0,190,0,7,2024,1,0,0,0,CLEAN,1.062902
2024-07-09,123679565.0,123679565.0,94.6,90352498.0,21035941.0,1055331.0,10164656.0,0.0,0.0,0.0,1071139.0,191,1,7,2024,1,0,0,0,CLEAN,1.062971
2024-07-10,123426349.0,123426349.0,92.5,90358316.0,20687516.0,904376.0,13553747.0,0.0,0.0,0.0,-2077606.0,192,2,7,2024,1,0,0,0,CLEAN,1.063039
2024-07-11,123756702.0,123756702.0,96.6,90364134.0,20337115.0,201627.0,13554620.0,0.0,0.0,0.0,-700793.0,193,3,7,2024,1,0,0,0,CLEAN,1.063107
2024-07-12,125842906.0,125842906.0,93.9,90369952.0,19985006.0,1005208.0,13555493.0,0.0,0.0,0.0,927247.0,194,4,7,2024,1,0,0,0,CLEAN,1.063176
2024-07-13,126385404.0,126385404.0,95.6,90375770.0,19631453.0,39260.0,13556366.0,0.0,0.0,3615031.0,-832476.0,195,5,7,2024,1,0,0,1,CLEAN,1.063244
2024-07-14,129297592.0,129297592.0,103.9,90381588.0,19276716.0,4647884.0,13557238.0,0.0,0.0,3615264.0,-2181098.0,196,6,7,2024,1,0,0,1,CLEAN,1.063313
2024-07-15,468720745.0,123836392.0,95.8,90387406.0,18921048.0,63393.0,13558111.0,0.0,0.0,0.0,906435.0,197,0,7,2024,1,0,0,0,UNIT_ERROR,1.063381
2024-07-16,124797101.0,124797101.0,98.3,90393224.0,18564697.0,757394.0,13558984.0,0.0,0.0,0.0,1522802.0,198,1,7,2024,1,0,0,0,CLEAN,1.06345
2024-07-17,122162892.0,122162892.0,95.8,90399042.0,18207907.0,57100.0,13559856.0,0.0,0.0,0.0,-61013.0,199,2,7,2024,1,0,0,0,CLEAN,1.063518
2024-07-18,116113025.0,116113025.0,97.1,90404860.0,17850914.0,345754.0,10170547.0,0.0,0.0,0.0,-2659050.0,200,3,7,2024,1,0,0,0,CLEAN,1.063587
2024-07-19,114581065.0,114581065.0,96.9,90410678.0,17493949.0,294390.0,5424641.0,0.0,0.0,0.0,957408.0,201,4,7,2024,1,0,0,0,CLEAN,1.063655
2024-07-20,109915338.0,109915338.0,98.8,90416496.0,17137237.0,996164.0,0.0,0.0,0.0,3616660.0,-2251219.0,202,5,7,2024,0,0,0,1,CLEAN,1.063723
2024-07-21,114054520.0,114054520.0,101.8,90422313.0,16780995.0,2815484.0,0.0,0.0,0.0,3616893.0,418835.0,203,6,7,2024,0,0,0,1,CLEAN,1.063792
2024-07-22,110158645.0,110158645.0,103.8,90428131.0,16425435.0,4508853.0,0.0,0.0,0.0,0.0,-1203775.0,204,0,7,2024,0,0,0,0,CLEAN,1.06386
2024-07-23,105798458.0,105798458.0,98.5,90433949.0,16070762.0,867079.0,0.0,0.0,0.0,0.0,-1573333.0,205,1,7,2024,0,0,0,0,CLEAN,1.063929
2024-07-24,107031618.0,107031618.0,99.7,90439767.0,15717173.0,1474171.0,0.0,0.0,0.0,0.0,-599494.0,206,2,7,2024,0,0,0,0,CLEAN,1.063997
2024-07-25,-14035658.0,106490297.0,92.8,90445585.0,15364858.0,928531.0,0.0,0.0,0.0,0.0,-248677.0,207,3,7,2024,0,0,0,0,NEGATIVE,1.064066
2024-07-26,104953100.0,104953100.0,97.2,90451403.0,15013999.0,361741.0,0.0,0.0,0.0,0.0,-874043.0,208,4,7,2024,0,0,0,0,CLEAN,1.064134
2024-07-27,112054104.0,112054104.0,101.3,90457221.0,14664773.0,2515034.0,0.0,0.0,0.0,3618289.0,798787.0,209,5,7,2024,0,0,0,1,CLEAN,1.064203
2024-07-28,110145255.0,110145255.0,101.1,90463039.0,14317345.0,2351641.0,0.0,0.0,0.0,3618522.0,-605292.0,210,6,7,2024,0,0,0,1,CLEAN,1.064271
2024-07-29,106656537.0,106656537.0,98.6,90468857.0,13971877.0,885652.0,0.0,0.0,0.0,0.0,1330151.0,211,0,7,2024,0,0,0,0,CLEAN,1.064339
2024-07-30,106972178.0,106972178.0,101.3,90474675.0,13628518.0,2487399.0,0.0,0.0,0.0,0.0,381586.0,212,1,7,2024,0,0,0,0,CLEAN,1.064408
2024-07-31,104325437.0,104325437.0,99.8,90480493.0,13287415.0,1504259.0,0.0,0.0,0.0,0.0,-946730.0,213,2,7,2024,0,0,0,0,CLEAN,1.064476
2024-08-01,105747316.0,105747316.0,102.6,90486311.0,12948700.0,3487640.0,0.0,0.0,0.0,0.0,-1175336.0,214,3,8,2024,0,0,0,0,CLEAN,1.064545
2024-08-02,101965414.0,101965414.0,99.0,90492129.0,12612503.0,1097064.0,0.0,0.0,0.0,0.0,-2236282.0,215,4,8,2024,0,0,0,0,CLEAN,1.064613
2024-08-03,106968195.0,106968195.0,96.5,90497947.0,12278942.0,176727.0,0.0,0.0,0.0,3619918.0,394661.0,216,5,8,2024,0,0,0,1,CLEAN,1.064682
2024-08-04,106809231.0,106809231.0,99.2,90503765.0,11948127.0,1218561.0,0.0,0.0,0.0,3620151.0,-481373.0,217,6,8,2024,0,0,0,1,CLEAN,1.06475
2024-08-05,99357239.0,99357239.0,86.2,90509582.0,11620161.0,448091.0,0.0,0.0,0.0,0.0,-3220596.0,218,0,8,2024,0,0,0,0,CLEAN,1.064819
2024-08-06,102411926.0,102411926.0,99.4,90515400.0,11295138.0,1328745.0,0.0,0.0,0.0,0.0,-727357.0,219,1,8,2024,0,0,0,0,CLEAN,1.064887
2024-08-07,100511303.0,100511303.0,83.3,90521218.0,10973143.0,240382.0,0.0,0.0,0.0,0.0,-1223440.0,220,2,8,2024,0,0,0,0,CLEAN,1.064956
2024-08-08,104117982.0,104117982.0,91.0,90527036.0,10654252.0,797072.0,0.0,0.0,0.0,0.0,2139621.0,221,3,8,2024,0,0,0,0,CLEAN,1.065024
2024-08-09,100017320.0,100017320.0,99.7,90532854.0,10338535.0,1458291.0,0.0,0.0,0.0,0.0,-2312361.0,222,4,8,2024,0,0,0,0,CLEAN,1.065092
2024-08-10,103726168.0,103726168.0,99.8,90538672.0,10026051.0,1497368.0,0.0,0.0,0.0,3621547.0,-1957470.0,223,5,8,2024,0,0,0,1,CLEAN,1.065161
2024-08-11,106343029.0,106343029.0,93.1,90544490.0,9716852.0,952383.0,0.0,0.0,0.0,3621780.0,1507525.0,224,6,8,2024,0,0,0,1,CLEAN,1.065229
2024-08-12,102882973.0,102882973.0,94.9,90550308.0,9410980.0,1078855.0,0.0,0.0,0.0,0.0,1842830.0,225,0,8,2024,0,0,0,0,CLEAN,1.065298
2024-08-13,102611152.0,102611152.0,103.2,90556126.0,9108470.0,3958498.0,0.0,0.0,0.0,0.0,-1011942.0,226,1,8,2024,0,0,0,0,CLEAN,1.065366
2024-08-14,98555154.0,98555154.0,95.7,90561944.0,8809349.0,42504.0,0.0,0.0,0.0,0.0,-858644.0,227,2,8,2024,0,0,0,0,CLEAN,1.065435
2024-08-15,107235046.0,107235046.0,106.5,90567762.0,8513635.0,7316483.0,0.0,0.0,0.0,0.0,837166.0,228,3,8,2024,0,0,0,0,CLEAN,1.065503
2024-08-16,96066747.0,96066747.0,97.4,90573580.0,8221338.0,433436.0,0.0,0.0,0.0,0.0,-3161606.0,229,4,8,2024,0,0,0,0,CLEAN,1.065572
2024-08-17,100659310.0,100659310.0,98.9,90579398.0,7932459.0,1053065.0,0.0,0.0,0.0,3623176.0,-2528787.0,230,5,8,2024,0,0,0,1,CLEAN,1.06564
2024-08-18,105841770.0,105841770.0,103.6,90585216.0,7646992.0,4367608.0,0.0,0.0,0.0,3623409.0,-381454.0,231,6,8,2024,0,0,0,1,CLEAN,1.065708
2024-08-19,100542248.0,100542248.0,97.5,90591034.0,7364923.0,480199.0,0.0,0.0,0.0,0.0,2106093.0,232,0,8,2024,0,0,0,0,CLEAN,1.065777
2024-08-20,98021427.0,98021427.0,92.8,90596851.0,7086231.0,930481.0,0.0,0.0,0.0,0.0,-592137.0,233,1,8,2024,0,0,0,0,CLEAN,1.065845
2024-08-21,97684854.0,97684854.0,96.2,90602669.0,6810886.0,134121.0,0.0,0.0,0.0,0.0,137177.0,234,2,8,2024,0,0,0,0,CLEAN,1.065914
2024-08-22,98846770.0,98846770.0,96.4,90608487.0,6538851.0,158468.0,0.0,0.0,0.0,0.0,1540964.0,235,3,8,2024,0,0,0,0,CLEAN,1.065982
2024-08-23,100535477.0,100535477.0,90.9,90614305.0,6270081.0,787382.0,0.0,0.0,0.0,0.0,2863708.0,236,4,8,2024,0,0,0,0,CLEAN,1.066051
2024-08-24,99466822.0,99466822.0,95.1,90620123.0,6004526.0,1479.0,0.0,0.0,0.0,3624805.0,-784111.0,237,5,8,2024,0,0,0,1,CLEAN,1.066119
2024-08-25,100909188.0,100909188.0,93.0,90625941.0,5742127.0,938970.0,0.0,0.0,0.0,3625038.0,-22888.0,238,6,8,2024,0,0,0,1,CLEAN,1.066188
2024-08-26,99898091.0,99898091.0,99.4,90631759.0,5482818.0,1306474.0,0.0,0.0,0.0,0.0,2477041.0,239,0,8,2024,0,0,0,0,CLEAN,1.066256
2024-08-27,93833131.0,93833131.0,95.6,90637577.0,5226527.0,38554.0,0.0,0.0,0.0,0.0,-2069527.0,240,1,8,2024,0,0,0,0,CLEAN,1.066324
2024-08-28,98037758.0,98037758.0,94.1,90643395.0,4973176.0,1024036.0,0.0,0.0,0.0,0.0,1397152.0,241,2,8,2024,0,0,0,0,CLEAN,1.066393
2024-08-29,95045308.0,95045308.0,94.6,90649213.0,4722681.0,1058057.0,0.0,0.0,0.0,0.0,-1384643.0,242,3,8,2024,0,0,0,0,CLEAN,1.066461
2024-08-30,95312438.0,95312438.0,95.7,90655031.0,4474950.0,43113.0,0.0,0.0,0.0,0.0,139345.0,243,4,8,2024,0,0,0,0,CLEAN,1.06653
2024-08-31,98498443.0,98498443.0,97.0,90660849.0,4229887.0,311214.0,0.0,0.0,0.0,3626434.0,-329941.0,244,5,8,2024,0,0,0,1,CLEAN,1.066598
2024-09-01,97740737.0,97740737.0,90.5,90666667.0,3987389.0,762910.0,0.0,0.0,0.0,3626667.0,-1302896.0,245,6,9,2024,0,0,0,1,CLEAN,1.066667
2024-09-02,101975294.0,101975294.0,90.1,90672485.0,3747351.0,732040.0,0.0,0.0,8160524.0,0.0,-1337104.0,246,0,9,2024,0,0,1,0,CLEAN,1.066735
2024-09-03,95389875.0,95389875.0,98.4,90678303.0,3509658.0,825943.0,0.0,0.0,0.0,0.0,375972.0,247,1,9,2024,0,0,0,0,CLEAN,1.066804
2024-09-04,96188425.0,96188425.0,92.1,90684120.0,3274193.0,875917.0,0.0,0.0,0.0,0.0,1354194.0,248,2,9,2024,0,0,0,0,CLEAN,1.066872
2024-09-05,94118756.0,94118756.0,87.8,90689938.0,3040835.0,564469.0,0.0,0.0,0.0,0.0,-176487.0,249,3,9,2024,0,0,0,0,CLEAN,1.06694
2024-09-06,94684780.0,94684780.0,94.9,90695756.0,2809456.0,1084182.0,0.0,0.0,0.0,0.0,95384.0,250,4,9,2024,0,0,0,0,CLEAN,1.067009
2024-09-07,98755939.0,98755939.0,94.7,90701574.0,2579928.0,1069278.0,0.0,0.0,0.0,3628063.0,777096.0,251,5,9,2024,0,0,0,1,CLEAN,1.067077
2024-09-08,95835407.0,95835407.0,86.5,90707392.0,2352114.0,469600.0,0.0,0.0,0.0,3628296.0,-1321995.0,252,6,9,2024,0,0,0,1,CLEAN,1.067146
2024-09-09,94804979.0,94804979.0,93.2,90713210.0,2125877.0,959393.0,0.0,0.0,0.0,0.0,1006498.0,253,0,9,2024,0,0,0,0,CLEAN,1.067214
2024-09-10,358893759.0,94820015.0,94.9,90719028.0,1901077.0,1084960.0,0.0,0.0,0.0,0.0,1114950.0,254,1,9,2024,0,0,0,0,UNIT_ERROR,1.067283
2024-09-11,96904175.0,96904175.0,93.2,90724846.0,1677570.0,958556.0,0.0,0.0,0.0,0.0,3543204.0,255,2,9,2024,0,0,0,0,CLEAN,1.067351
2024-09-12,92685640.0,92685640.0,93.9,90730664.0,1455208.0,1011631.0,0.0,0.0,0.0,0.0,-511863.0,256,3,9,2024,0,0,0,0,CLEAN,1.06742
2024-09-13,91745400.0,91745400.0,85.5,90736482.0,1233843.0,398546.0,0.0,0.0,0.0,0.0,-623471.0,257,4,9,2024,0,0,0,0,CLEAN,1.067488
2024-09-14,97312430.0,97312430.0,92.1,90742300.0,1013324.0,880448.0,0.0,0.0,0.0,3629692.0,1046666.0,258,5,9,2024,0,0,0,1,CLEAN,1.067556
2024-09-15,96960927.0,96960927.0,89.3,90748118.0,793497.0,674405.0,0.0,0.0,0.0,3629925.0,1114982.0,259,6,9,2024,0,0,0,1,CLEAN,1.067625
2024-09-16,91199712.0,91199712.0,88.3,90753936.0,574210.0,599986.0,0.0,0.0,0.0,0.0,-728419.0,260,0,9,2024,0,0,0,0,CLEAN,1.067693
2024-09-17,91537081.0,91537081.0,93.4,90759754.0,355305.0,970886.0,0.0,0.0,0.0,0.0,-548864.0,261,1,9,2024,0,0,0,0,CLEAN,1.067762
2024-09-18,91665009.0,91665009.0,95.5,90765572.0,136628.0,26069.0,0.0,0.0,0.0,0.0,736741.0,262,2,9,2024,0,0,0,0,CLEAN,1.06783
2024-09-19,89740423.0,89740423.0,96.5,90771389.0,-81979.0,177827.0,0.0,0.0,0.0,0.0,-1126815.0,263,3,9,2024,0,0,0,0,CLEAN,1.067899
2024-09-20,90950652.0,90950652.0,94.2,90777207.0,-300674.0,1033125.0,0.0,0.0,0.0,0.0,-559007.0,264,4,9,2024,0,0,0,0,CLEAN,1.067967
2024-09-21,94613589.0,94613589.0,88.2,90783025.0,-519612.0,596852.0,0.0,0.0,0.0,3631321.0,122003.0,265,5,9,2024,0,0,0,1,CLEAN,1.068036
2024-09-22,95746389.0,95746389.0,89.8,90788843.0,-738951.0,708640.0,0.0,0.0,0.0,3631554.0,1356302.0,266,6,9,2024,0,0,0,1,CLEAN,1.068104
2024-09-23,89818686.0,89818686.0,91.1,90794661.0,-958846.0,806285.0,0.0,0.0,0.0,0.0,-823415.0,267,0,9,2024,0,0,0,0,CLEAN,1.068172
2024-09-24,87707587.0,87707587.0,88.2,90800479.0,-1179452.0,595901.0,0.0,0.0,0.0,0.0,-2509341.0,268,1,9,2024,0,0,0,0,CLEAN,1.068241
2024-09-25,87370544.0,87370544.0,87.9,90806297.0,-1400923.0,575757.0,0.0,0.0,0.0,0.0,-2610587.0,269,2,9,2024,0,0,0,0,CLEAN,1.068309
2024-09-26,88227222.0,88227222.0,90.4,90812115.0,-1623412.0,754068.0,0.0,0.0,0.0,0.0,-1715549.0,270,3,9,2024,0,0,0,0,CLEAN,1.068378
2024-09-27,87656211.0,87656211.0,86.5,90817933.0,-1847067.0,474232.0,0.0,0.0,0.0,0.0,-1788888.0,271,4,9,2024,0,0,0,0,CLEAN,1.068446
2024-09-28,92430146.0,92430146.0,83.5,90823751.0,-2072037.0,256117.0,0.0,0.0,0.0,3632950.0,-210635.0,272,5,9,2024,0,0,0,1,CLEAN,1.068515
2024-09-29,90868550.0,90868550.0,84.5,90829569.0,-2298467.0,324048.0,0.0,0.0,0.0,3633183.0,-1619782.0,273,6,9,2024,0,0,0,1,CLEAN,1.068583
2024-09-30,87956400.0,87956400.0,88.3,90835387.0,-2526500.0,605038.0,0.0,0.0,0.0,0.0,-957525.0,274,0,9,2024,0,0,0,0,CLEAN,1.068652
2024-10-01,87427864.0,87427864.0,85.5,90841205.0,-2756275.0,397718.0,0.0,0.0,0.0,0.0,-1054783.0,275,1,10,2024,0,0,0,0,CLEAN,1.06872
2024-10-02,87730433.0,87730433.0,86.5,90847023.0,-2987928.0,471621.0,0.0,0.0,0.0,0.0,-600282.0,276,2,10,2024,0,0,0,0,CLEAN,1.068789
2024-10-03,89976737.0,89976737.0,87.5,90852841.0,-3221592.0,543190.0,0.0,0.0,0.0,0.0,1802299.0,277,3,10,2024,0,0,0,0,CLEAN,1.068857
2024-10-04,88518253.0,88518253.0,83.0,90858658.0,-3457395.0,214834.0,0.0,0.0,0.0,0.0,902155.0,278,4,10,2024,0,0,0,0,CLEAN,1.068925
2024-10-05,91344499.0,91344499.0,87.1,90864476.0,-3695461.0,518921.0,0.0,0.0,0.0,3634579.0,21984.0,279,5,10,2024,0,0,0,1,CLEAN,1.068994
2024-10-06,90324954.0,90324954.0,85.3,90870294.0,-3935910.0,384163.0,0.0,0.0,0.0,3634812.0,-628404.0,280,6,10,2024,0,0,0,1,CLEAN,1.069062
2024-10-07,86106697.0,86106697.0,78.5,90876112.0,-4178858.0,0.0,0.0,0.0,0.0,0.0,-590557.0,281,0,10,2024,0,0,0,0,CLEAN,1.069131
2024-10-08,87546952.0,87546952.0,88.8,90881930.0,-4424413.0,642641.0,0.0,0.0,0.0,0.0,446793.0,282,1,10,2024,0,0,0,0,CLEAN,1.069199
2024-10-09,87063220.0,87063220.0,80.7,90887748.0,-4672681.0,51745.0,0.0,0.0,0.0,0.0,796407.0,283,2,10,2024,0,0,0,0,CLEAN,1.069268
2024-10-10,84732356.0,84732356.0,75.7,90893566.0,-4923761.0,0.0,0.0,0.0,0.0,0.0,-1237449.0,284,3,10,2024,0,0,0,0,CLEAN,1.069336
2024-10-11,85771378.0,85771378.0,77.8,90899384.0,-5177747.0,0.0,0.0,0.0,0.0,0.0,49741.0,285,4,10,2024,0,0,0,0,CLEAN,1.069405
2024-10-12,86336413.0,86336413.0,77.5,90905202.0,-5434726.0,0.0,0.0,0.0,0.0,3636208.0,-2770272.0,286,5,10,2024,0,0,0,1,CLEAN,1.069473
2024-10-13,89247850.0,89247850.0,81.5,90911020.0,-5694779.0,106461.0,0.0,0.0,0.0,3636441.0,288707.0,287,6,10,2024,0,0,0,1,CLEAN,1.069541
2024-10-14,85998239.0,85998239.0,79.8,90916838.0,-5957982.0,0.0,0.0,0.0,0.0,0.0,1039383.0,288,0,10,2024,0,0,0,0,CLEAN,1.06961
2024-10-15,84316284.0,84316284.0,79.2,90922656.0,-6224403.0,0.0,0.0,0.0,0.0,0.0,-381969.0,289,1,10,2024,0,0,0,0,CLEAN,1.069678
2024-10-16,955436519.0,87100713.0,82.6,90928474.0,-6494104.0,188733.0,0.0,0.0,0.0,0.0,2477610.0,290,2,10,2024,0,0,0,0,OUTLIER_HIGH,1.069747
2024-10-17,314322238.0,83044184.0,81.1,90934292.0,-6767139.0,79054.0,0.0,0.0,0.0,0.0,-1202022.0,291,3,10,2024,0,0,0,0,UNIT_ERROR,1.069815
2024-10-18,84236739.0,84236739.0,80.6,90940110.0,-7043556.0,43575.0,0.0,0.0,0.0,0.0,296611.0,292,4,10,2024,0,0,0,0,CLEAN,1.069884
2024-10-19,87253556.0,87253556.0,80.6,90945927.0,-7323395.0,42058.0,0.0,0.0,0.0,3637837.0,-48872.0,293,5,10,2024,0,0,0,1,CLEAN,1.069952
2024-10-20,86919349.0,86919349.0,81.0,90951745.0,-7606690.0,73057.0,0.0,0.0,0.0,3638070.0,-136834.0,294,6,10,2024,0,0,0,1,CLEAN,1.070021
2024-10-21,82908122.0,82908122.0,69.7,90957563.0,-7893464.0,0.0,0.0,0.0,0.0,0.0,-155977.0,295,0,10,2024,0,0,0,0,CLEAN,1.070089
2024-10-22,82925785.0,82925785.0,76.3,90963381.0,-8183736.0,0.0,0.0,0.0,0.0,0.0,146140.0,296,1,10,2024,0,0,0,0,CLEAN,1.070157
2024-10-23,83648756.0,83648756.0,68.6,90969199.0,-8477515.0,0.0,0.0,0.0,0.0,0.0,1157072.0,297,2,10,2024,0,0,0,0,CLEAN,1.070226
2024-10-24,84080308.0,84080308.0,77.1,90975017.0,-8774803.0,0.0,0.0,0.0,0.0,0.0,1880094.0,298,3,10,2024,0,0,0,0,CLEAN,1.070294
2024-10-25,81902172.0,81902172.0,76.5,90980835.0,-9075592.0,0.0,0.0,0.0,0.0,0.0,-3071.0,299,4,10,2024,0,0,0,0,CLEAN,1.070363
